shift	isa/M000	isa/M003	isa/M014	isa/M002	isa/M011	isa/M016	isa/M018	isa/M240	isa/M009	isa/M019	isa/M007	isa/M030	isa/M027	isa/M198	isa/M004	isa/M136	isa/M032	isa/M202	isa/M213	isa/M083	isa/M204	isa/M088	isa/M023	isa/M065	isa/M015	isa/M005	isa/M072	isa/M038	isa/M173	isa/M071	isa/M203	isa/M012	isa/M057	isa/M201	isa/M218	isa/M197	isa/M001	isa/M067	isa/M135	isa/M205	isa/M074	isa/M195	isa/M066	isa/M047	isa/M132	isa/M238	isa/M043	isa/M008	isa/M138	isa/M056	isa/M211	isa/M013	isa/M006	isa/M075	isa/M031	isa/M087	isa/M039	isa/M131	isa/M035	isa/M207	isa/M080	isa/M224	isa/M022	isa/M044	isa/M194	isa/M079	isa/M121	isa/M026	isa/M144	isa/M208	isa/M010	isa/M242	isa/M141	isa/M021	isa/M054	isa/M103	isa/M042	isa/M017	isa/M111	isa/M196	isa/M209	isa/M142	isa/M137	isa/M233	isa/M086	isa/M033	isa/M048	isa/M241	isa/M235	isa/M212	isa/M089	isa/M090	isa/M062	isa/M091	isa/M078	isa/M219	isa/M134	isa/M084	isa/M073	isa/M024	isa/M102	isa/M143	isa/M068	isa/M045	isa/M139	isa/M229	isa/M108	isa/M133	isa/M081	isa/M210	isa/M064	isa/M029	isa/M120	isa/M226	isa/M149	isa/M237	isa/M230	isa/M097	isa/M128	isa/M184	isa/M113	isa/M096	isa/M076	isa/M118	isa/M191	isa/M059	isa/M222	isa/M025	isa/M155	isa/M098	isa/M239	isa/M174	isa/M232	isa/M020	isa/M095	isa/M040	isa/M069	isa/M231	isa/M110	isa/M092	isa/M105	isa/M037	isa/M223	isa/M225	isa/M156	isa/M206	isa/M119	isa/M236	isa/M215	isa/M221	isa/M063	isa/M220	isa/M093	isa/M126	isa/M130	isa/M041	isa/M183	isa/M169	isa/M228	isa/M180	isa/M094	isa/M154	isa/M157	isa/M124	isa/M214	isa/M140	isa/M123	isa/M122	isa/M175	isa/M147	isa/M186	isa/M159	isa/M058	isa/M053	isa/M052	isa/M227	isa/M127	isa/M150	isa/M099
8.38761746	-0.29258443	0.23874663	-0.09850149	-0.04412673	-0.09221326	0.11938794	0.65750361	-0.05859082	-0.01638583	-0.10713205	-0.02038503	-0.10924511	-0.05719764	-0.06893385	-0.03862051	-0.01342989	0.00664099	-0.02344664	-0.03366757	0.11324366	-0.10278545	0.02527702	-0.01576601	-0.06075403	-0.0495916	-0.17268282	0.18770797	-0.0701287	-0.24838377	0.29658948	0.10747788	-0.02137815	-0.07993136	-0.07106858	0.04938421	-0.09605898	0.0006457	0.19928514	0.17564013	-0.08358653	-0.25502113	-0.2171307	0.38681065	-0.11734877	0.12025983	0.0074136	0.08457859	-0.07685404	0.15258963	0.06153534	0.34346923	0.01331798	0.91308369	-0.2782066	-0.05807198	-0.20652986	-0.20387291	0.04240652	0.04563523	0.08812141	-0.01629392	-0.13243946	-0.2585399	-0.0226948	0.05717327	-0.21114911	-0.21067651	-0.21214128	0.59484397	0.06586996	0.00371224	-0.0627429	0.15468329	0.02295142	0.11594836	-0.04708828	0.07262095	0.071102	0.04873376	0.04855647	-0.04585169	-0.21873765	0.0377663	-0.08648606	-0.03283385	0.02536033	-0.01103629	-0.00423724	-0.39556856	-0.08397193	-0.23624804	-0.0668765	-0.0968316	-0.09310431	-0.34045941	-0.29360186	-0.00897007	-0.08506454	0.01919662	-0.08966035	-0.18668562	-0.06642243	-0.25865408	0.056533	0.55584516	-0.14983877	-0.13106258	0.01926914	0.28299956	-0.06478354	-0.06828274	-0.01123632	0.07037405	-0.08203488	-0.33397151	-0.00982336	-0.01105344	-0.11119776	-0.52632532	0.88435923	-0.07209689	-0.49316927	-0.16987688	-0.10630634	0.57324177	-0.14789725	-0.17762246	0.08576057	0.05655276	-0.15654953	0.00399764	0.9505452	0.06613505	-0.14473758	-0.08363073	-0.08619106	-0.19085358	0.01872674	0.05989334	0.01966645	0.77219684	-0.13534536	0.03857906	0.26446596	-0.20013105	-0.04662234	-0.07194694	-0.2385166	-0.01859264	-0.28997024	-0.11088492	-0.09292419	0.06360145	0.10133178	0.01086613	-0.07297332	-0.00489917	-0.50528529	0.08331395	-0.19233537	0.19344095	0.01831113	0.08843408	0.03569004	-0.10862177	-0.24559974	-0.03416799	-0.28119709	-0.04468685	-0.02398719	-0.3305814	-0.17102735	0.04051734	0.03336013	-0.05580392	0.0192737	-0.09626932	0.19319642	0.07245236
8.37514126	-0.01839543	-0.03518872	-0.10743748	0.10599201	-0.03422034	0.06517372	0.29035003	0.09166075	0.10380258	-0.03269572	0.07458727	-0.18921668	-0.05674038	0.00456194	-0.04804296	-0.01151922	-0.07800979	-0.0309304	-0.07547302	0.08662532	-0.11523332	0.07779044	-0.21973835	0.36911566	0.01459911	0.03569739	-0.11533166	0.06128459	-0.03765167	-0.21738143	0.0360614	0.07367197	-0.03388712	0.38484403	-0.14547551	-0.03101462	0.01409637	0.2414646	-0.03782315	-0.05217448	-0.22760591	-0.07108065	-0.61011134	0.01060316	0.1635052	0.05305367	0.06601174	-0.00394611	0.22887577	0.0439652	0.09532702	0.1242297	0.33137004	-0.21346257	0.24679449	-0.18719235	-0.08789113	0.08732815	-0.00251874	-0.03669991	0.10307066	0.02612501	-0.1872174	-0.05134862	-0.09398265	-0.28793653	0.10038	-0.11783961	0.30377517	0.14204325	0.22827715	-0.19393977	0.62486599	-0.02547034	-0.07322578	0.0919119	-0.00316885	0.05479084	0.1218753	-0.08378922	0.25887067	-0.10528542	0.11479614	-0.07076102	0.0095489	-0.21913982	-0.02687044	0.23859291	-0.10768383	0.05582084	0.28767366	-0.11003806	-0.00703636	0.44036928	-0.15613772	-0.17803546	-0.08700528	-0.11347815	-0.03300426	-0.10308703	-0.12716871	0.01431675	-0.16077676	0.09054573	-0.21589622	-0.23963528	0.00162389	-0.2055778	0.11337485	-0.03726208	0.00221316	0.00537921	0.05472234	-0.24459438	0.0537503	-0.12096369	-0.07602234	-0.23666887	-0.11421163	-0.05417279	-0.23101706	0.02561699	-0.16636993	0.30443004	0.35915928	-0.05539296	-0.05513078	-0.07605472	-0.02410844	-0.44503016	-0.01392197	0.14276246	0.13810639	-0.09349635	-0.08011403	0.03953976	-0.31124859	-0.09803675	0.42730036	-0.12530056	-0.12214319	0.03019678	-0.06400382	0.08778146	0.08614728	-0.07404008	-0.03106586	-0.04763258	0.01610207	-0.15876552	-0.01719566	-0.25443317	0.91851464	-0.00079364	0.14341889	0.16508891	0.01162471	0.04158137	0.51237471	-0.04648207	0.19683661	0.08647961	-0.05181878	-0.26034018	-0.02046888	-0.20440359	-0.0760577	0.17067858	0.02445574	-0.00330866	-0.14884314	-0.03461096	-0.16328915	-0.14661226	0.23634446	0.05734814	0.33387085	0.17398466	0.27830627
8.36517667	0.22512499	-0.16197184	-0.13724454	-0.04219315	-0.04747967	0.05778568	0.56641387	0.03907038	-0.06772659	-0.0647642	-0.04038742	0.04204444	-0.06014037	-0.07036181	-0.0440906	0.05182953	0.00094178	-0.09436517	0.03598509	0.05245707	-0.01438723	0.41738591	-0.17362801	-0.20681675	0.02688014	0.0193422	-0.1213514	-0.03169808	0.33122974	-0.12222297	0.02600267	0.03091887	0.03516136	-0.111553	-0.05882462	-0.00552958	0.16987498	-0.32100804	-0.10711503	-0.07399887	-0.04871899	0.91840014	-0.16589105	0.16828508	-0.04736181	0.01247724	-0.14046739	0.06877299	-0.28164759	0.06575225	0.44069923	0.75171891	-0.01490869	0.25761434	0.07179541	-0.28152563	-0.06043948	-0.06235201	0.11596388	-0.13451588	0.0532294	0.11564977	-0.16706996	-0.0599328	0.05141217	0.14796024	-0.03836592	0.07970373	0.11131937	-0.07187399	-0.17237125	-0.10600759	-0.1226578	0.07981223	-0.12167934	-0.185852	0.07177987	0.07614038	-0.13877899	-0.1168891	-0.10372641	-0.11677778	-0.09412956	-0.03729797	-0.11721809	-0.13566633	-0.0272696	0.06035296	-0.12274734	-0.23284546	-0.31630479	-0.20271788	-0.03544343	0.04556748	-0.00045595	-0.0121486	0.25691583	-0.09238701	-0.00309669	0.0133646	-0.00330097	-0.05419587	-0.22385424	0.04291194	-0.22983909	0.18044031	0.19198848	0.07431545	-0.07536631	-0.18137687	0.01871884	0.01186175	-0.028902	-0.17577111	0.09434807	-0.10386622	-0.0483691	-0.1076562	0.17048591	0.13440967	-0.36340861	0.45305138	-0.43525752	0.05343518	0.23506282	0.0852352	0.00417276	-0.0353529	0.23035196	-0.03558884	0.00024543	0.40991592	-0.02403862	0.05710037	-0.18852054	0.03759673	0.4698197	-0.06241441	0.04625131	-0.15345827	0.85198497	-0.16964204	0.05304841	-0.10384962	-0.07139922	0.06928198	0.07342287	-0.12129507	0.03741664	0.12460453	0.00489961	-0.27259646	-0.06504432	-0.06323592	0.40959501	0.0347254	0.05751557	-0.26722649	0.15834623	0.23535794	0.22123339	0.17978218	0.00912877	0.13504264	0.03337742	-0.39355824	-0.14331837	-0.34111314	-0.13780497	0.33783156	-0.13375634	0.00360424	-0.1095362	-0.03662359	-0.12045709	0.04234807	-0.16310658	0.04082285	0.02332771
8.35955389	0.07026351	-0.0180243	-0.16805792	0.01915487	-0.08689035	0.0797115	0.52680165	0.03317714	-0.04466104	-0.06305693	-0.17600746	0.03598765	-0.11155243	-0.03761969	-0.08486557	0.04371703	0.00776594	-0.03507063	0.02630008	-0.05088238	0.02357185	0.20173842	-0.08826855	-0.04507495	-0.03967969	0.00038532	0.1398236	0.01621084	0.04689668	-0.03413661	0.09741681	0.00037802	-0.00304442	-0.2215218	-0.04425258	0.00467052	0.16263604	-0.17123749	0.05746477	-0.04168277	-0.13125026	0.63623448	0.15338146	0.05608173	0.06476111	0.13465803	-0.08306526	0.09059348	0.11528442	0.04788995	0.50106594	0.58995273	0.09963163	0.12436421	-0.08102093	-0.17352498	-0.01888914	-0.14112965	0.09096511	-0.17394137	0.02350051	-0.00151414	-0.12629728	0.00482996	0.05184444	0.06849918	-0.05133174	0.01390512	0.08752801	-0.03059269	-0.20923862	0.00889276	-0.17939354	0.05315747	0.0186093	-0.02201908	0.05001961	0.11018962	-0.07388231	-0.14429979	-0.04139703	-0.08304247	0.05019448	0.05853491	-0.13274322	0.02513428	0.00450749	0.0649939	0.00412548	-0.16063691	0.01084034	-0.26857465	-0.06283429	0.05187702	-0.05053824	-0.09652772	0.25079187	-0.00371015	0.00222388	0.00558877	0.04861551	-0.11549894	-0.1434524	0.02751383	-0.08918789	0.10284903	0.17367471	0.18069475	-0.03830329	-0.13644475	0.00128904	0.01623649	-0.11684453	-0.00865641	-0.07012125	-0.0654358	0.05556047	-0.01819967	-0.02793484	0.28665211	-0.29542497	0.14922484	-0.24273463	0.1296118	0.35029272	0.00255739	-0.02862274	0.04358838	0.15196929	0.24777555	-0.05210938	0.54254337	-0.2048054	0.0144221	-0.06649341	-0.05021242	0.4224588	0.01251875	0.05944436	-0.08558803	0.9537074	-0.24639074	0.03298399	0.07840872	-0.07935171	0.19569933	-0.17723674	-0.13837104	0.02127083	0.16690641	-0.0130187	-0.09046043	-0.03512985	0.26397846	0.09385249	-0.00817052	0.05443879	-0.06982301	0.09438328	0.02683329	0.24947744	0.24624498	0.01009019	0.26091354	-0.03270816	-0.12778374	-0.02127158	-0.1984514	-0.21873201	0.26726367	-0.04366855	-0.14390304	-0.01461174	-0.00089584	-0.10859768	0.14595462	-0.13211866	-0.0242845	-0.15204305
8.34870752	0.40788159	-0.48639784	-0.19132512	-0.21572697	-0.05031208	-0.03427204	0.0891064	-0.07527582	-0.18350749	-0.16449806	-0.26471966	-0.0084875	-0.04835537	-0.11082829	-0.10634133	0.05569692	-0.04350632	0.00625481	0.12918742	0.00582679	0.14288063	0.32720916	-0.09155731	-0.57426089	-0.01394463	-0.16139473	-0.47212856	0.00724053	0.28851482	-0.24966501	-0.13673929	0.11419474	0.03160946	-0.15443184	-0.33686091	-0.02682395	0.79688672	-0.64200146	0.30158152	0.043775	0.34468991	0.38171081	-0.16686802	0.36074806	-0.16552145	-0.08540589	-0.44788549	-0.04958682	-0.38010592	0.28567974	0.06412696	0.58906562	-0.17272501	0.36980986	-0.05402248	0.11067446	0.12116401	-0.25578829	0.37350435	-0.22674113	-0.00464797	0.16422708	0.17457176	-0.12856096	0.0674284	0.42420292	-0.05703104	0.31694086	0.18920361	-0.03888786	-0.51202036	0.07056869	-0.06937669	0.06793414	-0.11649116	-0.17896165	0.21017767	-0.01118642	0.17651378	0.01815693	0.06298277	0.28079989	-0.237413	0.12995437	-0.00262069	0.17206571	0.04682138	0.0345375	0.01257838	-0.5276617	-0.44007584	-0.11597138	-0.03972519	0.62751622	0.52102158	0.60485786	0.04306629	0.1073103	0.2120921	0.04288119	0.31721181	-0.1942002	0.41291874	-0.06052365	-0.08835001	0.59822972	0.18795891	-0.1192315	-0.10161583	-0.18607749	0.11366089	0.2594787	0.36269183	-0.20546672	0.02879065	-0.01025206	0.25638855	-0.34670747	0.59343021	-0.49888423	-0.59214244	0.04810815	-0.82036235	0.14139301	-0.35272625	0.17117369	0.51904652	-0.04895018	0.02909016	-0.24981704	-0.18270457	0.46440932	-0.20388331	0.18782786	-0.07044852	-0.01839882	0.7354383	0.14606971	0.32709571	0.4597744	-0.02112429	-0.58179465	-0.07391251	-0.26944513	0.32134534	-0.05598481	0.32417206	0.20696134	0.17884848	0.68594816	0.03107119	-0.04468685	0.36630085	0.01577614	0.05330648	-0.16693289	-0.18191754	-0.35052855	-0.01088563	0.05743846	-0.12844599	0.10221684	0.07591851	0.30393449	0.0009304	-0.44700122	0.27265687	-0.47407188	-0.11837716	0.2059162	-0.18335028	0.31068758	-0.10692994	0.06142357	-0.28523733	0.20628935	-0.2315483	0.05815123	0.25286309
8.34643622	-0.74212005	0.17475736	0.00988594	-0.05063309	-0.00415227	0.08182516	0.29251391	0.02944142	-0.06547275	-0.03034877	-0.01337498	0.1349103	-0.00342263	-0.00169938	-0.04357228	0.01112022	-0.04567439	0.06593352	0.08379214	0.05400675	-0.1332687	-0.68340251	-0.01389113	-0.17664112	0.06857321	-0.05999589	0.10196354	-0.07452406	-0.06126122	0.19459053	0.01309397	0.00472359	-0.08702775	-0.04316847	0.11917563	-0.1363582	0.31973996	-0.1711635	-0.03290543	-0.00943307	-0.42910609	0.3568201	0.34208867	-0.4658525	0.16516207	0.07930242	0.0140277	0.05814114	0.00523422	0.10492503	0.05512367	0.55261816	0.29690053	-0.42005896	-0.295577	-0.02884876	-0.20065253	-0.06193811	-0.08703122	-0.15135935	0.07218894	-0.34401799	-0.14821823	-0.02971002	-0.0121612	0.28487106	-0.32377228	-0.34806488	0.35766041	0.03760843	-0.0383601	0.11411216	0.09327945	0.00738453	0.12720423	-0.04469958	-0.05683721	-0.15529623	0.05769959	0.05788325	-0.07183386	-0.102569	-0.04615336	0.01869385	-0.00134402	0.23466805	0.09234258	0.1668517	-0.21482565	-0.14795429	-0.20449786	0.0911129	-0.17250988	0.01047739	-0.26914887	-0.19421312	-0.09877553	0.05971906	0.10586579	0.00537908	-0.23944984	-0.04502328	-0.01507928	0.07144697	0.20695187	0.63722523	-0.27277766	-0.08189435	0.00651092	-0.14927625	-0.14853904	0.06862598	0.44528839	-0.01844527	-0.23826345	0.03869453	0.14163918	-0.19192436	-0.50460609	-0.0299764	-0.17621506	0.25846317	-0.20960375	0.18295419	0.03994099	-0.2199502	-0.09186341	0.10987011	-0.24472591	0.20044336	-0.0156882	0.52293038	-0.06103915	-0.17329195	-0.15720837	-0.22297097	0.3797495	-0.17226749	0.35961014	0.57235348	0.30684987	-0.11072644	-0.10745281	0.15316552	0.08326255	-0.08292174	-0.26619259	-0.1154214	0.01469511	-0.1561567	-0.21551914	0.13932149	0.28605511	0.20821465	-0.3121107	-0.31774961	-0.05210634	-0.16956133	0.17505085	-0.29667997	0.12190904	-0.69944191	-0.05478151	0.53760483	-0.11635133	-0.11067036	0.1838583	0.00526034	-0.32934594	-0.29859598	-0.17528628	-0.43692922	0.11773813	0.13569763	-0.12315567	0.2919668	-0.04921151	0.11677383	0.0909224
8.33470473	-0.03202197	-0.04655525	-0.11822988	-0.11873373	-0.06351339	-0.02593702	0.12819652	-0.18465133	-0.07380727	-0.06261551	-0.42142327	0.03987155	-0.01496693	-0.10176692	-0.01890244	-0.03512219	-0.08505755	-0.0003396	-0.02221133	-0.0768023	0.07274019	0.02284022	0.06532173	-0.17120521	-0.02691152	-0.10879727	-0.06563906	-0.08805584	0.1588727	0.10555949	-0.16668411	-0.00403659	-0.14529159	-0.2200519	-0.04015569	0.02177282	0.33592037	0.00178284	0.07711108	-0.03022056	0.02253615	0.21605323	-0.02694281	0.14419892	0.23599921	0.17113349	-0.29303434	0.00556084	0.03365548	0.12557227	0.20424357	0.44340569	0.10850572	0.08935087	-0.29554862	-0.06261805	0.11940131	-0.03857656	0.253627	0.03570236	-0.04168441	-0.06519343	0.04174692	-0.00984084	-0.01174681	0.29563017	-0.11726086	-0.05801015	0.05946091	-0.12609869	-0.07058799	0.11683982	0.09242023	-0.00249758	0.05323663	-0.1503788	0.13711483	-0.14106724	0.13027598	0.03908555	0.02257421	0.24758975	-0.00282352	0.07682101	-0.03240812	0.02864687	0.13282259	0.05026242	-0.05717478	-0.14650428	-0.21537121	0.03078314	-0.00371969	0.56447259	0.31644709	0.41048301	-0.21558093	-0.04720806	0.10303266	-0.02048886	0.0278191	-0.11730686	0.08051596	-0.12759446	0.04976907	0.24208447	-0.01694483	-0.08378319	-0.00565827	-0.00863505	0.05121658	0.18341639	0.63192507	0.04089292	-0.4357031	-0.04540663	0.51362198	-0.19863984	0.35980137	-0.2975376	-0.02006155	-0.01119592	-0.25619708	-0.02339446	-0.01082692	-0.11337004	0.40600051	0.01929872	-0.27240798	-0.31162403	-0.05066602	0.19328226	-0.33967291	-0.01570482	0.28378879	-0.05323304	0.54298144	0.37694802	-0.02606533	0.54794935	-0.24460816	-0.95346691	0.08285003	0.10762605	0.1681823	-0.03141123	0.29258943	-0.09977518	0.18548657	0.39845824	-0.13591072	0.0541281	0.38489861	-0.18346959	-0.32822575	-0.30044194	0.3490246	-0.06020451	0.15251968	-0.21785411	-0.35413353	-0.13639276	-0.14063197	0.17076801	-0.17901031	-0.078042	0.54181454	0.17406459	-0.19214265	0.07619813	-0.59448417	0.21953471	-0.12653678	0.0931377	-0.12282589	0.16721489	0.02765834	-0.23262387	0.05921388
8.33060653	-0.7769503	0.52992309	0.11626482	0.11035653	-0.00521729	0.03935368	0.08203509	0.00053711	0.11063106	0.06505469	-0.00141056	0.20666429	0.06078682	0.10261646	0.04785641	-0.08025333	-0.06440968	0.01663853	-0.11101781	-0.03135269	-0.14209081	-0.47583818	0.19566011	0.39880219	-0.00302217	0.09303306	0.50451043	-0.07874757	-0.10555454	0.41427898	0.00798578	-0.09847891	-0.16205896	-0.01218271	0.49749332	-0.00455929	-0.49450303	0.46658153	-0.12974323	-0.08842624	-0.61807393	0.02206884	0.20644582	-0.4696501	0.4880016	0.16982637	0.25281971	0.13156677	0.43310954	-0.13014981	0.08419027	0.12033236	0.28045598	-0.52493084	-0.2179904	-0.2629918	-0.19155271	0.20883101	-0.21785939	0.11841867	0.00406731	-0.37782597	-0.2686908	0.09780297	0.00466647	0.12383925	-0.30233325	-0.56618703	0.05979167	0.01536752	0.59781137	0.21987972	0.15203132	-0.07468559	0.18338841	0.18368705	-0.10570704	-0.1548353	-0.0712691	-0.04937693	-0.0285443	-0.12664299	0.13641916	-0.16675615	-0.02009905	-0.10442347	0.04842883	0.03406734	-0.23665663	0.37432827	0.24654787	0.27282518	-0.04846872	-0.18730173	-0.35844216	-0.53714896	-0.33742263	-0.20566518	-0.14795786	-0.10961398	-0.49121993	0.05239545	-0.49798854	0.0251007	0.13636306	0.13135478	-0.24990061	-0.05883951	0.1637552	0.09151678	-0.19683825	-0.089348	0.57094588	0.2947696	-0.61041739	-0.01796741	0.22132409	0.26552699	-0.42015389	-0.02816772	0.38018648	0.20782397	0.49626138	-0.16685452	0.2081771	-0.38609536	-0.23972892	0.08686872	-0.28929876	0.20882423	0.05960499	0.23728469	0.05869584	-0.34388852	0.23140673	-0.09731648	0.07233855	-0.1018871	-0.38125068	0.46657348	-0.31755187	-0.17818989	0.04758417	0.53921275	-0.13431991	-0.05318854	-0.48496036	-0.56633774	-0.01482214	-0.60669788	-0.25444851	0.09186771	0.02261822	0.3812592	-0.49334428	-0.13996647	0.42214612	0.20752833	0.29980572	-0.36895131	-0.42372604	-0.32807925	-0.14449876	-0.15066135	-0.17111855	0.26253466	0.51590239	0.43789946	-0.16537064	-0.14129953	-0.35981108	-0.30860962	0.01575712	0.04376004	0.192569	-0.02464904	0.16058714	-0.19714747	-0.12329179
8.31913531	0.25332274	-0.00600838	-0.02312173	0.14882178	-0.04692719	-0.05690167	-0.20624061	-0.20615701	-0.00477435	-0.05377191	-0.12519227	0.04439386	0.03031165	0.11388845	0.04318689	0.05797747	-0.02649405	-0.03078684	0.01729051	0.10208336	0.03738525	0.35878094	0.00572926	0.3751716	-0.04302703	0.20445058	-0.01812091	-0.01074055	-1.0	-0.04832032	-0.07800999	-0.00206207	-0.07035659	-0.07438051	0.06037524	-0.02851221	-0.25672572	0.22005715	0.13021401	0.06654337	-0.0800908	0.05017089	-0.09054295	0.07985192	-0.00608217	0.0931494	-0.00841856	0.09248719	0.11994696	-0.14440666	-0.0569328	0.07939417	-0.20749158	0.12953916	0.04099344	-0.35988003	0.10581198	0.22137477	0.05165801	0.15021067	-0.00683126	0.05522625	-0.1119962	-0.04025977	-0.00166494	0.28129379	0.00854318	0.0608001	-0.01147774	0.00931917	0.39646328	-0.1055884	-0.2260762	-0.00136146	-0.11669975	0.0045935	0.02219134	0.05095854	-0.08585677	0.04671915	0.07364068	0.04720602	0.20105137	-0.04688317	-0.0631723	-0.16461158	-0.02282272	-0.15575495	-0.08875162	0.06183009	0.09563684	0.21656921	0.04657932	-0.28675214	-0.05438566	-0.06960981	0.13940469	-0.09966543	-0.13716807	0.00828516	-0.13770091	-0.02979851	-0.37342455	-0.04520824	0.25162403	0.22362978	0.05960057	-0.03624473	0.12389552	-0.09756161	0.04604016	-0.02033336	0.00522489	-0.02451506	0.14196648	-0.06348233	-0.50700852	-0.27583744	-0.09523797	-0.12203663	0.42920994	-0.0392426	-0.15741723	-0.19859003	0.08826053	0.0794276	-0.03112261	-0.00336279	0.01299651	-0.07252898	-0.07531607	-0.09425572	-0.26183693	0.02560367	0.335781	0.20671844	0.29027291	0.16491382	-0.58374302	0.37898241	-0.13332614	-0.0797838	-0.05124771	0.11874852	0.04427599	0.35735133	-0.19337752	-0.1993927	0.0588188	-0.21073097	0.04058912	-0.21382913	-0.31951773	-0.44594737	0.28417121	0.13014979	0.00757993	0.06473203	0.38023257	0.10182629	-0.17904102	0.0124877	0.07699797	-0.02296322	-0.01491814	-0.37510137	0.08624854	0.26240508	-0.23487289	0.32306305	0.05137877	-0.05845025	-0.11564028	-0.05917375	0.02618243	0.05822018	-0.19834111	0.23018447	-0.03785799
8.31611841	0.05659371	0.19146594	-0.08159748	0.11031278	-0.06094129	0.07164232	-0.16959767	-0.08764061	0.00834132	0.00209019	-0.03810897	0.18358717	0.00863797	0.06918452	-0.07913186	0.05995223	-0.0589224	0.10443705	0.10711194	0.12411293	-0.02626733	0.04770091	-0.01340018	0.49079358	0.0410861	-0.01377955	0.06544962	0.00120302	-0.04804062	0.24963179	0.00657524	0.07781225	-0.07878955	0.17049796	0.22902367	0.06487627	0.09204467	0.13989475	0.00461745	0.03959595	-0.08987478	0.25685238	0.41720172	2.32e-05	0.12152312	0.1350536	0.10777921	0.04658775	0.38812387	0.00054182	-0.08710099	0.09185063	-0.09868868	0.16916068	0.005579	-0.32681441	-0.01551443	-0.12880747	0.06432507	0.06350766	0.00584262	-0.07763457	-0.08811712	-0.11928825	0.00303134	0.1520858	-0.05883612	-0.00722136	-0.08994747	0.06269367	0.13573677	0.06028047	-0.13663261	-0.02915673	0.04127773	0.19024944	0.03260182	0.17374679	0.01424468	-0.00105702	0.19624423	-0.04352392	0.27623225	0.01100082	-0.03416187	-0.06739251	0.0131638	-0.09937282	-0.21510201	-0.05456446	0.12665062	0.01043191	0.03561241	-0.03813216	-0.04953305	-0.08810097	0.1287047	-0.04413596	-0.03154922	-0.0036436	-0.05264922	-0.02500806	-0.211351	-0.01079255	0.27638246	0.07202219	0.02294811	0.02071158	0.16422545	0.01463089	0.01121791	-0.01774927	0.17212799	-0.22469664	0.164124	0.02829757	-0.21775302	-0.4062115	-0.31158862	0.30650963	0.00495885	0.25565983	-0.31188838	0.00118615	-0.10492786	0.03005877	-0.00682285	-0.01712894	-0.07562719	0.04970789	-0.1148969	-0.14806572	-0.23503129	-0.01776577	0.21227005	0.12513945	0.28880894	-0.00519601	-0.01939118	0.2349645	0.18971549	-0.03405852	0.11261944	0.05443296	-0.15803059	0.12058111	-0.11069391	-0.12722386	0.04694431	0.01018567	-0.00728566	-0.23717158	-0.05649315	-0.25762156	0.00985549	0.09102501	-0.04360184	-0.11480572	0.15339891	-0.13979418	-0.03191131	-0.05142016	0.0886203	0.28015224	-0.04900896	-0.15459146	0.18977881	0.00757917	-0.46082026	-0.16421623	0.24640247	-0.45864256	0.07743898	0.00256432	0.04489498	0.05281018	-0.15678062	-0.03265773	-0.03627255
8.30641865	0.42025975	-0.26424146	-0.05564127	0.01579132	-0.08081232	-0.05772417	-0.33551465	-0.01207628	-0.0234781	-0.04638237	-0.0608612	0.08801211	0.01402312	0.09078319	-0.01801772	0.03746072	-0.06988647	-0.02445171	0.01916066	-0.04890103	-0.00282185	0.48459991	0.01009038	-0.10352789	-0.06722285	0.14186157	-0.21011855	-0.06710228	0.39442188	-0.2445134	-0.18340541	-0.02723802	0.07591004	-0.0426233	-0.07639422	0.02892946	0.10502807	-0.28203539	-0.02792547	0.07454446	0.43049731	-0.04997822	-0.19038563	0.29478312	0.03350165	0.04669052	-0.16670928	-0.04751556	0.05636935	0.0136679	-0.16811879	-0.0897173	-0.31922447	0.36476733	0.12167011	-0.20695856	0.30940207	0.20593905	0.14584147	-0.19943192	-0.00041423	0.15442848	0.26739535	-0.04777801	-0.13190365	0.70038042	0.12262413	0.28304496	-0.11407112	-0.11520405	-0.18478438	0.38799943	0.02695579	-0.03015505	-0.10713489	0.15393699	0.08464914	-0.01104598	-0.05244327	-0.0138781	-0.1069286	0.90483613	-0.11037322	0.55076803	-0.06554377	-0.11673382	-0.05437594	-0.09744343	-0.06740093	-0.15497183	0.01740972	0.36847189	0.0382265	-0.0103306	0.4455788	0.54068315	0.10015178	-0.07808107	0.00851854	-0.02720142	-0.08494016	-0.0448009	-0.07420033	-0.04158665	-0.0543323	0.54128129	0.28691401	0.11601035	-0.06030916	-0.10900969	0.12132665	0.10535235	0.42136269	-0.1519363	0.35139711	-0.06504592	-0.23926905	-0.08893815	0.96678854	-0.34416048	-0.19449147	-0.20140761	-0.30827125	-0.04477337	0.10843373	0.15407158	0.19485503	-0.13982493	0.25028983	-0.15462425	-0.03073245	-0.39391118	-0.09592877	0.12296713	0.81811601	0.13034279	0.17693371	0.01860598	-0.24181981	0.48041269	-0.35478479	-0.15348072	0.10125429	-0.04928066	0.0746783	0.13105693	0.19639821	-0.069304	0.09318721	-0.01537196	0.14595757	-0.12035999	0.05739362	-0.30487898	0.24313438	0.05642733	-0.24342036	0.30605644	-0.27468565	0.05297289	0.08442147	0.15403557	0.05293828	0.40562225	0.11394638	-0.2491671	0.06843681	-0.30479454	0.00280163	0.35983418	0.06110367	0.12326461	-0.10347743	0.01153914	-0.07306211	-0.06686688	-0.21528699	0.06919808	0.19760801
